"","Zi","Yi","Di"
"39848",34,20,1
"39849",37,19,1
"39850",34,20,1
"39851",33,19,1
"39852",37,19,1
"39853",36,19,1
"39854",32,20,1
"39855",30,19,1
"39856",35,19,1
"39857",37,19,1
"39858",35,19,1
"39859",37,19,1
"39860",37,20,1
"39861",36,21,1
"39862",37,22,1
"39863",35,21,1
"39864",36,21,1
"39865",37,22,1
"39866",32,20,1
"39867",37,22,1
"39868",35,21,1
"39869",37,21,1
"39870",37,22,1
"39871",24,21,1
"39872",37,22,1
"39873",37,22,1
"39874",33,21,1
"39875",37,21,1
"39876",37,19,1
"39877",37,20,1
"39878",32,21,1
"39879",36,21,1
"39880",37,20,1
"39881",34,22,1
"39882",36,20,1
"39883",36,20,1
"39884",37,20,1
"39885",31,21,1
"39886",36,21,1
"39887",37,22,1
"39888",35,22,1
"39889",37,21,1
"39890",35,21,1
"39891",35,22,1
"39892",36,21,1
"39893",37,21,1
"39894",34,20,1
"39895",29,22,1
"39896",37,22,1
"39897",36,20,1
"39898",33,22,1
"39899",35,22,1
"39900",34,22,1
"39901",35,22,1
"39902",37,21,1
"39903",24,22,1
"39904",37,22,1
"39905",29,20,1
"39906",37,22,1
"39907",25,22,1
"39908",35,21,1
"39909",34,22,1
"39910",37,22,1
"39911",34,22,1
"39912",36,22,1
"39913",37,22,1
"39914",36,22,1
"39915",35,22,1
"39916",33,22,1
"39917",30,22,1
"39918",36,22,1
"39919",34,22,1
"39920",34,22,1
"39921",37,22,1
"39922",30,22,1
"39923",35,22,1
"39924",36,20,1
"39925",34,21,1
"39926",36,22,1
"39927",36,21,1
"39928",36,22,1
"39929",24,23,1
"39930",37,23,1
"39931",35,22,1
"39932",36,22,1
"39933",34,22,1
"39934",35,23,1
"39935",35,22,1
"39936",31,22,1
"39937",37,22,1
"39938",35,22,1
"39939",36,23,1
"39940",37,23,1
"39941",31,23,1
"39942",32,23,1
"39943",36,23,1
"39944",37,22,1
"39945",32,21,1
"39946",37,22,1
"39947",32,23,1
"39948",35,22,1
"39949",32,22,1
"39950",33,20,1
"39951",35,22,1
"39952",33,22,1
"39953",33,22,1
"39954",32,21,1
"39955",37,23,1
"39956",37,23,1
"39957",37,23,1
"39958",34,23,1
"39959",36,23,1
"39960",37,23,1
"39961",36,23,1
"39962",36,23,1
"39963",26,17,1
"39964",16,16,1
"39965",37,17,1
"39966",37,16,1
"39967",37,16,1
"39968",37,17,1
"39969",37,16,1
"39970",37,17,1
"39971",37,16,1
"39972",36,17,1
"39973",27,16,1
"39974",37,17,1
"39975",37,17,1
"39976",37,16,1
"39977",36,16,1
"39978",32,16,1
"39979",35,17,1
"39980",17,17,1
"39981",37,16,1
"39982",37,16,1
"39983",35,16,1
"39984",34,17,1
"39985",37,17,1
"39986",36,17,1
"39987",29,17,1
"39988",37,17,1
"39989",37,16,1
"39990",34,17,1
"39991",22,17,1
"39992",36,16,1
"39993",37,17,1
"39994",36,16,1
"39995",37,17,1
"39996",34,16,1
"39997",37,17,1
"39998",37,16,1
"39999",35,17,1
"40000",35,17,1
"40001",37,16,1
"40002",37,17,1
"40003",35,17,1
"40004",35,17,1
"40005",29,17,1
"40006",29,17,1
"40007",32,17,1
"40008",37,17,1
"40009",23,17,1
"40010",37,17,1
"40011",37,22,1
"40012",37,21,1
"40013",33,21,1
"40014",36,21,1
"40015",28,21,1
"40016",35,20,1
"40017",34,20,1
"40018",34,20,1
"40019",36,20,1
"40020",28,20,1
"40021",37,20,1
"40022",22,20,1
"40023",30,20,1
"40024",36,19,1
"40025",32,19,1
"40026",35,19,1
"40027",37,19,1
"40028",37,19,1
"40029",37,18,1
"40030",36,17,1
"40031",32,17,1
"40032",37,17,1
"40033",36,17,1
"40034",37,17,1
"40035",37,18,1
"40036",36,17,1
"40037",21,17,1
"40038",37,17,1
"40039",36,17,1
"40040",37,17,1
"40041",34,17,1
"40042",37,17,1
"40043",37,17,1
"40044",30,17,1
"40045",35,17,1
"40046",23,17,1
"40047",35,17,1
"40048",32,17,1
"40049",36,17,1
"40050",35,17,1
"40051",36,17,1
"40052",37,17,1
"40053",34,23,1
"40054",37,22,1
"40055",37,22,1
"40056",36,17,1
"40057",37,17,1
"40058",29,17,1
"40059",37,18,1
"40060",37,17,1
"40061",37,17,1
"40062",33,17,1
"40063",36,17,1
"40064",37,18,1
"40065",34,16,1
"40066",33,16,1
"40067",34,16,1
"40068",35,15,1
"40069",37,16,1
"40070",29,16,1
"40071",37,16,1
"40072",37,16,1
"40073",35,16,1
"40074",35,15,1
"40075",37,16,1
"40076",33,15,1
"40077",37,16,1
"40078",37,16,1
"40079",28,16,1
"40080",29,16,1
"40081",34,16,1
"40082",33,16,1
"40083",35,16,1
"40084",34,16,1
"40085",37,16,1
"40086",20,16,1
"40087",33,16,1
"40088",34,18,1
"40089",35,16,1
"40090",37,16,1
"40091",37,16,1
"40092",36,16,1
"40093",35,16,1
"40094",33,16,1
"40095",36,16,1
"40096",36,16,1
"40097",37,16,1
"40098",37,15,1
"40099",37,16,1
"40100",37,15,1
"40101",37,16,1
"40102",34,16,1
"40103",35,16,1
"40104",37,16,1
"40105",36,17,1
"40106",37,16,1
"40107",36,16,1
"40108",33,16,1
"40109",34,16,1
"40110",37,17,1
"40111",34,16,1
"40112",37,17,1
"40113",35,16,1
"40114",37,16,1
"40115",36,16,1
"40116",28,16,1
"40117",37,16,1
"40118",37,16,1
"40119",36,16,1
"40120",37,16,1
"40121",37,16,1
"40122",37,16,1
"40123",32,16,1
"40124",36,16,1
"40125",33,16,1
"40126",33,16,1
"40127",37,16,1
"40128",37,16,1
"40129",35,16,1
"40130",34,16,1
"40131",37,16,1
"40132",36,17,1
"40133",34,18,1
"40134",35,16,1
"40135",37,17,1
"40136",37,16,1
"40137",35,17,1
"40138",33,16,1
"40139",30,16,1
"40140",37,16,1
"40141",37,16,1
"40142",37,17,1
"40143",34,17,1
"40144",36,16,1
"40145",35,16,1
"40146",37,16,1
"40147",37,17,1
"40148",32,16,1
"40149",29,16,1
"40150",36,16,1
"40151",37,17,1
"40152",37,17,1
"40153",33,16,1
"40154",33,16,1
"40155",36,16,1
"40156",36,16,1
"40157",37,16,1
"40158",37,16,1
"40159",33,16,1
"40160",36,17,1
"40161",35,16,1
"40162",37,17,1
"40163",30,16,1
"40164",37,17,1
"40165",36,16,1
"40166",34,16,1
"40167",37,17,1
"40168",36,16,1
"40169",37,17,1
"40170",36,17,1
"40171",36,17,1
"40172",36,16,1
"40173",29,15,1
"40174",34,15,1
"40175",37,15,1
"40176",34,15,1
"40177",37,15,1
"40178",37,15,1
"40179",20,15,1
"40180",34,15,1
"40181",28,15,1
"40182",37,15,1
"40183",37,16,1
"40184",36,15,1
"40185",36,16,1
"40186",33,17,1
"40187",31,16,1
"40188",26,15,1
"40189",37,15,1
"40190",37,15,1
"40191",34,15,1
"40192",37,15,1
"40193",37,15,1
"40194",36,15,1
"40195",36,15,1
"40196",35,16,1
"40197",34,16,1
"40198",36,15,1
"40199",28,15,1
"40200",32,15,1
"40201",35,15,1
"40202",37,15,1
"40203",37,16,1
"40204",34,16,1
"40205",34,15,1
"40206",37,15,1
"40207",37,15,1
"40208",36,15,1
"40209",37,15,1
"40210",36,15,1
"40211",32,15,1
"40212",36,15,1
"40213",36,15,1
"40214",37,15,1
"40215",37,15,1
"40216",34,15,1
"40217",32,15,1
"40218",33,15,1
"40219",24,15,1
"40220",37,15,1
"40221",37,15,1
"40222",37,15,1
"40223",35,16,1
"40224",19,16,1
"40225",32,15,1
"40226",36,16,1
"40227",31,15,1
"40228",32,15,1
"40229",29,15,1
"40230",36,15,1
"40231",34,15,1
"40232",33,15,1
"40233",35,16,1
"40234",37,15,1
"40235",37,15,1
"40236",37,15,1
"40237",34,16,1
"40238",35,15,1
"40239",32,16,1
"40240",37,16,1
"40241",34,15,1
"40242",37,16,1
"40243",36,16,1
"40244",36,16,1
"40245",30,16,1
"40246",34,15,1
"40247",34,15,1
"40248",33,16,1
"40249",37,16,1
"40250",36,15,1
"40251",34,15,1
"40252",30,16,1
"40253",37,16,1
"40254",35,15,1
"40255",36,15,1
"40256",35,15,1
"40257",36,16,1
"40258",37,16,1
"40259",36,16,1
"40260",37,16,1
"40261",37,15,1
"40262",37,16,1
"40263",36,16,1
"40264",36,16,1
"40265",37,16,1
"40266",34,16,1
"40267",34,16,1
"40268",25,16,1
"40269",33,16,1
"40270",34,14,1
"40271",37,16,1
"40272",37,15,1
"40273",35,16,1
"40274",36,14,1
"40275",37,14,1
"40276",35,14,1
"40277",30,15,1
"40278",37,14,1
"40279",33,14,1
"40280",32,15,1
"40281",36,15,1
"40282",37,14,1
"40283",37,14,1
"40284",30,14,1
"40285",21,15,1
"40286",33,14,1
"40287",32,14,1
"40288",34,15,1
"40289",36,15,1
"40290",32,14,1
"40291",37,17,1
"40292",30,17,1
"40293",37,16,1
"40294",33,15,1
"40295",36,15,1
"40296",35,16,1
"40297",36,16,1
"40298",33,15,1
"40299",36,15,1
"40300",37,15,1
"40301",37,17,1
"40302",36,16,1
"40303",36,15,1
"40304",34,15,1
"40305",37,15,1
"40306",37,15,1
"40307",15,15,1
"40308",37,15,1
"40309",37,15,1
"40310",36,17,1
"40311",37,17,1
"40312",29,17,1
"40313",34,15,1
"40314",37,15,1
"40315",37,15,1
"40316",33,15,1
"40317",36,15,1
"40318",32,15,1
"40319",34,15,1
"40320",27,15,1
"40321",37,15,1
"40322",24,15,1
"40323",29,15,1
"40324",36,15,1
"40325",25,15,1
"40326",28,15,1
"40327",37,15,1
"40328",32,16,1
"40329",37,15,1
"40330",37,15,1
"40331",37,15,1
"40332",36,17,1
"40333",37,17,1
"40334",30,15,1
"40335",35,14,1
"40336",37,17,1
"40337",30,15,1
"40338",37,15,1
"40339",34,16,1
"40340",27,15,1
"40341",37,15,1
"40342",35,15,1
"40343",35,15,1
"40344",30,15,1
"40345",37,15,1
"40346",34,15,1
"40347",35,15,1
"40348",37,15,1
"40349",37,16,1
"40350",37,18,1
"40351",37,15,1
"40352",37,16,1
"40353",25,15,1
"40354",37,15,1
"40355",37,15,1
"40356",37,15,1
"40357",37,15,1
"40358",34,15,1
"40359",37,15,1
"40360",37,15,1
"40361",37,15,1
"40362",37,15,1
"40363",33,15,1
"40364",34,15,1
"40365",36,15,1
"40366",37,14,1
"40367",24,15,1
"40368",36,15,1
"40369",34,15,1
"40370",37,15,1
"40371",37,15,1
"40372",31,15,1
"40373",37,15,1
"40374",33,15,1
"40375",35,16,1
"40376",37,15,1
"40377",34,15,1
"40378",37,15,1
"40379",36,16,1
"40380",37,15,1
"40381",27,15,1
"40382",37,14,1
"40383",33,14,1
"40384",37,14,1
"40385",35,14,1
"40386",32,14,1
"40387",37,14,1
"40388",33,14,1
"40389",34,13,1
"40390",37,13,1
"40391",33,14,1
"40392",37,14,1
"40393",37,14,1
"40394",37,13,1
"40395",36,14,1
"40396",31,14,1
"40397",16,14,1
"40398",30,14,1
"40399",36,13,1
"40400",34,14,1
"40401",33,14,1
"40402",37,14,1
"40403",37,14,1
"40404",37,14,1
"40405",35,14,1
"40406",37,14,1
"40407",32,14,1
"40408",35,14,1
"40409",37,14,1
"40410",36,14,1
"40411",35,14,1
"40412",18,14,1
"40413",30,14,1
"40414",32,14,1
"40415",37,14,1
"40416",34,14,1
"40417",35,13,1
"40418",36,14,1
"40419",37,14,1
"40420",37,14,1
"40421",34,14,1
"40422",35,14,1
"40423",37,14,1
"40424",37,14,1
"40425",36,14,1
"40426",37,14,1
"40427",37,14,1
"40428",35,14,1
"40429",36,14,1
"40430",37,14,1
"40431",37,14,1
"40432",33,14,1
"40433",34,14,1
"40434",37,14,1
"40435",36,13,1
"40436",35,14,1
"40437",37,14,1
"40438",36,15,1
"40439",34,14,1
"40440",37,15,1
"40441",34,14,1
"40442",37,14,1
"40443",23,14,1
"40444",16,14,1
"40445",37,14,1
"40446",37,14,1
"40447",35,14,1
"40448",22,14,1
"40449",37,13,1
"40450",37,14,1
"40451",34,14,1
"40452",37,14,1
"40453",32,14,1
"40454",37,14,1
"40455",37,14,1
"40456",37,14,1
"40457",35,14,1
"40458",34,14,1
"40459",35,15,1
"40460",36,14,1
"40461",35,14,1
"40462",37,14,1
"40463",36,14,1
"40464",36,14,1
"40465",35,14,1
"40466",37,14,1
"40467",37,14,1
"40468",33,14,1
"40469",37,14,1
"40470",33,14,1
"40471",33,14,1
"40472",30,14,1
"40473",34,14,1
"40474",37,13,1
"40475",34,15,1
"40476",36,14,1
"40477",37,17,1
"40478",37,17,1
"40479",33,17,1
"40480",37,16,1
"40481",36,16,1
"40482",36,17,1
"40483",29,17,1
"40484",35,16,1
"40485",36,14,1
"40486",36,14,1
"40487",36,16,1
"40488",21,13,1
"40489",35,13,1
"40490",34,13,1
"40491",37,13,1
"40492",34,13,1
"40493",34,13,1
"40494",37,12,1
"40495",37,13,1
"40496",36,13,1
"40497",37,12,1
"40498",34,13,1
"40499",37,14,1
"40500",37,13,1
"40501",34,13,1
"40502",34,13,1
"40503",31,12,1
"40504",37,12,1
"40505",36,14,1
"40506",37,13,1
"40507",36,13,1
"40508",31,12,1
"40509",34,13,1
"40510",35,13,1
"40511",34,13,1
"40512",37,14,1
"40513",37,13,1
"40514",34,13,1
"40515",30,12,1
"40516",37,13,1
"40517",32,13,1
"40518",36,13,1
"40519",36,13,1
"40520",35,12,1
"40521",27,14,1
"40522",33,14,1
"40523",37,14,1
"40524",33,13,1
"40525",37,12,1
"40526",37,14,1
"40527",33,12,1
"40528",34,14,1
"40529",36,13,1
"40530",37,13,1
"40531",37,14,1
"40532",34,13,1
"40533",36,14,1
"40534",31,13,1
"40535",37,14,1
"40536",36,12,1
"40537",37,13,1
"40538",35,13,1
"40539",31,13,1
"40540",34,13,1
"40541",37,13,1
"40542",33,13,1
"40543",31,13,1
"40544",35,12,1
"40545",31,13,1
"40546",34,13,1
"40547",36,13,1
"40548",37,12,1
"40549",37,13,1
"40550",33,14,1
"40551",31,14,1
"40552",32,13,1
"40553",37,14,1
"40554",32,13,1
"40555",35,14,1
"40556",37,14,1
"40557",37,14,1
"40558",37,12,1
"40559",37,14,1
"40560",37,14,1
"40561",33,13,1
"40562",34,14,1
"40563",18,13,1
"40564",35,12,1
"40565",33,13,1
"40566",36,13,1
"40567",37,13,1
"40568",37,14,1
"40569",37,13,1
"40570",33,13,1
"40571",37,14,1
"40572",37,14,1
"40573",35,14,1
"40574",34,14,1
"40575",32,14,1
"40576",37,14,1
"40577",34,14,1
"40578",20,14,1
"40579",31,13,1
"40580",37,14,1
"40581",30,14,1
"40582",30,13,1
"40583",37,14,1
"40584",36,14,1
"40585",33,14,1
"40586",37,14,1
"40587",37,14,1
"40588",35,14,1
"40589",37,13,1
"40590",26,14,1
"40591",34,14,1
"40592",31,12,1
"40593",22,12,1
"40594",33,12,1
"40595",36,12,1
"40596",19,12,1
"40597",36,12,1
"40598",37,12,1
"40599",35,12,1
"40600",36,12,1
"40601",36,12,1
"40602",37,12,1
"40603",36,12,1
"40604",36,12,1
"40605",36,12,1
"40606",37,12,1
"40607",37,12,1
"40608",37,12,1
"40609",37,13,1
"40610",36,12,1
"40611",37,12,1
"40612",32,12,1
"40613",37,12,1
"40614",36,12,1
"40615",35,12,1
"40616",36,12,1
"40617",36,12,1
"40618",37,13,1
"40619",36,13,1
"40620",35,12,1
"40621",35,12,1
"40622",37,13,1
"40623",25,12,1
"40624",33,12,1
"40625",36,12,1
"40626",33,12,1
"40627",37,12,1
"40628",32,12,1
"40629",35,12,1
"40630",19,13,1
"40631",37,12,1
"40632",33,12,1
"40633",30,12,1
"40634",34,13,1
"40635",37,12,1
"40636",13,12,1
"40637",36,13,1
"40638",35,12,1
"40639",37,13,1
"40640",37,12,1
"40641",37,13,1
"40642",35,12,1
"40643",35,12,1
"40644",37,13,1
"40645",37,15,1
"40646",35,13,1
"40647",37,12,1
"40648",36,13,1
"40649",37,12,1
"40650",37,12,1
"40651",37,13,1
"40652",37,12,1
"40653",32,12,1
"40654",37,12,1
"40655",37,13,1
"40656",37,13,1
"40657",36,12,1
"40658",28,13,1
"40659",37,13,1
"40660",36,12,1
"40661",37,13,1
"40662",19,13,1
"40663",37,16,1
"40664",31,12,1
"40665",37,13,1
"40666",32,12,1
"40667",30,12,1
"40668",37,12,1
"40669",31,12,1
"40670",35,12,1
"40671",36,15,1
"40672",30,13,1
"40673",37,13,1
"40674",35,13,1
"40675",36,13,1
"40676",28,13,1
"40677",36,13,1
"40678",37,12,1
"40679",37,13,1
"40680",35,13,1
"40681",24,13,1
"40682",36,13,1
"40683",35,12,1
"40684",34,12,1
"40685",21,13,1
"40686",34,13,1
"40687",31,13,1
"40688",36,13,1
"40689",37,13,1
"40690",37,13,1
"40691",36,12,1
"40692",36,12,1
"40693",30,14,1
"40694",35,12,1
"40695",37,13,1
"40696",36,12,1
"40697",37,14,1
"40698",33,14,1
"40699",32,14,1
"40700",37,14,1
"40701",37,14,1
"40702",37,14,1
"40703",37,14,1
"40704",37,14,1
"40705",30,14,1
"40706",31,14,1
"40707",37,14,1
"40708",35,14,1
"40709",37,13,1
"40710",35,13,1
"40711",37,13,1
"40712",33,13,1
"40713",32,13,1
"40714",16,13,1
"40715",36,12,1
"40716",36,12,1
"40717",36,12,1
"40718",37,12,1
"40719",36,12,1
"40720",37,12,1
"40721",35,12,1
"40722",35,11,1
"40723",34,12,1
"40724",37,12,1
"40725",36,11,1
"40726",29,11,1
"40727",34,11,1
"40728",36,11,1
"40729",37,11,1
"40730",37,12,1
"40731",36,11,1
"40732",30,12,1
"40733",31,11,1
"40734",37,11,1
"40735",35,11,1
"40736",33,11,1
"40737",34,12,1
"40738",32,11,1
"40739",37,12,1
"40740",37,11,1
"40741",36,11,1
"40742",37,11,1
"40743",31,11,1
"40744",37,12,1
"40745",37,12,1
"40746",33,14,1
"40747",36,12,1
"40748",36,12,1
"40749",36,12,1
"40750",37,12,1
"40751",31,12,1
"40752",35,12,1
"40753",37,14,1
"40754",37,16,1
"40755",34,12,1
"40756",37,14,1
"40757",35,14,1
"40758",35,15,1
"40759",34,12,1
"40760",37,13,1
"40761",37,15,1
"40762",36,13,1
"40763",32,15,1
"40764",31,13,1
"40765",36,17,1
"40766",37,13,1
"40767",33,13,1
"40768",37,12,1
"40769",36,13,1
"40770",34,13,1
"40771",37,15,1
"40772",37,15,1
"40773",30,15,1
"40774",28,12,1
"40775",37,12,1
"40776",31,15,1
"40777",35,12,1
"40778",35,12,1
"40779",37,12,1
"40780",32,12,1
"40781",36,12,1
"40782",34,12,1
"40783",36,12,1
"40784",28,12,1
"40785",36,12,1
"40786",37,12,1
"40787",37,13,1
"40788",36,12,1
"40789",37,12,1
"40790",36,13,1
"40791",37,12,1
"40792",24,12,1
"40793",35,12,1
"40794",36,12,1
"40795",36,12,1
"40796",37,12,1
"40797",32,12,1
"40798",34,12,1
"40799",37,12,1
"40800",18,12,1
"40801",14,12,1
"40802",37,12,1
"40803",35,11,1
"40804",34,11,1
"40805",37,11,1
"40806",34,10,1
"40807",37,11,1
"40808",33,10,1
"40809",36,10,1
"40811",37,11,1
"40812",32,11,1
"40813",35,10,1
"40814",37,11,1
"40815",34,10,1
"40816",36,11,1
"40817",31,11,1
"40818",37,10,1
"40819",36,10,1
"40820",29,9,1
"40821",33,11,1
"40822",11,10,1
"40823",30,10,1
"40824",30,10,1
"40825",32,11,1
"40826",35,11,1
"40827",37,10,1
"40828",36,11,1
"40829",37,10,1
"40830",34,10,1
"40831",37,10,1
"40832",37,10,1
"40833",35,11,1
"40834",31,10,1
"40835",37,10,1
"40836",37,10,1
"40837",35,10,1
"40838",34,11,1
"40839",37,10,1
"40840",37,12,1
"40841",36,11,1
"40842",37,10,1
"40843",37,12,1
"40844",34,11,1
"40845",37,11,1
"40846",36,11,1
"40847",32,11,1
"40848",35,11,1
"40849",36,12,1
"40850",36,11,1
"40851",35,11,1
"40852",36,11,1
"40853",36,10,1
"40854",37,12,1
"40855",31,10,1
"40856",37,11,1
"40857",35,10,1
"40858",37,11,1
"40859",27,11,1
"40860",35,12,1
"40861",36,12,1
"40862",35,11,1
"40863",36,12,1
"40864",35,11,1
"40865",36,11,1
"40866",37,11,1
"40867",37,12,1
"40868",36,11,1
"40869",37,11,1
"40870",35,11,1
"40871",37,11,1
"40872",37,12,1
"40873",37,11,1
"40874",37,11,1
"40875",37,10,1
"40876",37,11,1
"40877",36,10,1
"40878",35,10,1
"40879",37,12,1
"40880",32,11,1
"40881",37,10,1
"40882",37,11,1
"40883",36,12,1
"40884",37,12,1
"40885",33,15,1
"40886",37,14,1
"40887",35,12,1
"40888",33,12,1
"40889",32,8,1
"40890",33,10,1
"40891",36,9,1
"40892",33,10,1
"40894",30,9,1
"40895",34,10,1
"40896",35,10,1
"40897",36,10,1
"40898",32,9,1
"40899",36,10,1
"40900",35,9,1
"40901",37,10,1
"40902",36,9,1
"40903",36,9,1
"40906",26,8,1
"40907",32,8,1
"40908",33,9,1
"40909",37,10,1
"40910",37,10,1
"40912",31,9,1
"40916",36,9,1
"40917",32,9,1
"40918",34,11,1
"40919",37,10,1
"40920",36,10,1
"40921",35,10,1
"40922",31,11,1
"40923",10,10,1
"40925",37,11,1
"40926",37,11,1
"40927",33,10,1
"40928",36,10,1
"40929",33,11,1
"40931",33,11,1
"40932",34,9,1
"40933",35,10,1
"40934",35,9,1
"40935",36,9,1
"40936",33,10,1
"40937",37,10,1
"40938",36,10,1
"40942",37,12,1
"40943",34,11,1
"40944",35,10,1
"40945",36,9,1
"40946",37,10,1
"40947",37,11,1
"40948",13,10,1
"40949",33,10,1
"40950",34,10,1
"40951",37,10,1
"40952",37,10,1
"40953",33,10,1
"40954",36,10,1
"40955",36,11,1
"40956",35,9,1
"40957",36,9,1
"40958",29,10,1
"40959",35,11,1
"40960",31,11,1
"40961",37,10,1
"40962",36,9,1
"40963",37,10,1
"40964",35,10,1
"40965",36,10,1
"40966",36,10,1
"40967",37,10,1
"40968",35,11,1
"40969",35,11,1
"40970",34,11,1
"40971",35,9,1
"40972",36,11,1
"40973",35,9,1
"40974",34,11,1
"40975",33,11,1
"40976",35,11,1
"40977",37,10,1
"40978",34,11,1
"40980",35,8,1
"40982",37,10,1
"40983",36,10,1
"40985",36,10,1
"40986",34,9,1
"40988",35,8,1
"40989",36,9,1
"40990",14,10,1
"40992",33,8,1
"40993",34,9,1
"40995",37,10,1
"40996",36,10,1
"40997",33,9,1
"40999",26,8,1
"41002",31,9,1
"41003",31,9,1
"41004",33,8,1
"41005",33,8,1
"41007",27,8,1
"41008",35,10,1
"41013",33,10,1
"41015",35,8,1
"41016",33,9,1
"41017",32,9,1
"41018",32,8,1
"41021",32,8,1
"41022",34,9,1
"41023",32,10,1
"41024",37,10,1
"41026",37,10,1
"41027",37,10,1
"41029",33,9,1
"41032",11,10,1
"41033",34,9,1
"41034",33,10,1
"41037",34,9,1
"41038",36,10,1
"41039",36,10,1
"41040",35,9,1
"41043",34,7,1
"41044",37,10,1
"41045",35,10,1
"41046",35,10,1
"41048",29,9,1
"41049",34,9,1
"41051",37,10,1
"41052",28,10,1
"41053",37,10,1
"41055",37,10,1
"41056",19,9,1
"41057",33,9,1
"41058",37,10,1
"41060",34,10,1
"41061",37,10,1
"41062",36,10,1
"41063",34,9,1
"41064",37,10,1
"41065",35,10,1
"41066",33,9,1
"41067",34,10,1
"41068",35,10,1
"41069",36,9,1
"41070",36,9,1
"41073",36,11,1
"41074",37,10,1
"41075",31,9,1
"41077",36,10,1
"41079",32,9,1
"41080",36,10,1
"41081",31,11,1
"41082",28,9,1
"41083",36,9,1
"41084",25,10,1
"41085",36,11,1
"41087",31,7,1
"41089",33,8,1
"41101",34,9,1
"41102",31,8,1
"41103",35,9,1
"41106",33,8,1
"41108",32,7,1
"41109",37,11,1
"41110",33,8,1
"41113",30,8,1
"41116",34,7,1
"41117",32,8,1
"41118",29,8,1
"41119",35,8,1
"41120",24,8,1
"41124",36,9,1
"41126",35,8,1
"41128",32,8,1
"41131",30,8,1
"41132",37,10,1
"41135",36,9,1
"41136",8,8,1
"41137",35,9,1
"41139",29,7,1
"41142",11,10,1
"41145",30,8,1
"41146",34,8,1
"41148",35,9,1
"41150",35,8,1
"41151",32,9,1
"41154",20,8,1
"41155",33,9,1
"41156",33,7,1
"41158",33,8,1
"41159",36,9,1
"41160",36,9,1
"41161",34,9,1
"41162",37,10,1
"41163",36,9,1
"41164",30,9,1
"41165",37,10,1
"41169",37,10,1
"41170",36,9,1
"41171",35,9,1
"41172",25,9,1
"41175",32,8,1
"41176",29,9,1
"41177",10,10,1
"41178",36,10,1
"41179",32,8,1
"41180",34,8,1
"41181",20,8,1
"41182",33,9,1
"41183",34,8,1
"41184",37,10,1
"41185",32,7,1
"41186",32,9,1
"41187",33,9,1
"41190",32,7,1
"41191",35,8,1
"41194",19,7,1
"41200",32,7,1
"41207",34,7,1
"41208",32,6,1
"41210",9,6,1
"41211",33,7,1
"41214",32,6,1
"41220",25,6,1
"41221",30,7,1
"41223",35,8,1
"41229",33,9,1
"41230",33,9,1
"41234",34,8,1
"41238",27,7,1
"41248",29,8,1
"41253",34,7,1
"41255",25,8,1
"41256",34,9,1
"41257",9,8,1
"41259",31,8,1
"41260",32,8,1
"41263",31,9,1
"41266",34,8,1
"41267",27,9,1
"41268",32,9,1
"41271",35,8,1
"41273",26,6,1
"41274",36,9,1
"41276",35,8,1
"41278",32,8,1
"41283",35,8,1
"41284",33,8,1
"41285",25,6,1
"41289",13,8,1
"41292",34,7,1
"41302",36,11,1
"41306",10,6,1
"41307",33,8,1
"41323",33,7,1
"41324",20,7,1
"41334",23,6,1
"41335",33,6,1
"41345",34,8,1
"41346",33,6,1
"41351",32,7,1
"41354",31,6,1
"41355",33,7,1
"41364",33,6,1
"41373",33,7,1
"41374",32,8,1
"41375",14,9,1
"41380",36,9,1
"41385",34,8,1
"41386",34,7,1
"41397",33,7,1
"41400",35,8,1
"41405",9,8,1
"41410",33,7,1
"41415",26,7,1
"41422",30,8,1
"41423",33,8,1
"41425",31,7,1
"41433",32,8,1
"41438",34,8,1
"41439",31,8,1
"41444",32,5,1
"41446",32,5,1
"41447",31,6,1
"41453",9,5,1
"41454",36,9,1
"41456",21,6,1
"41457",29,8,1
"41460",31,6,1
"41461",35,8,1
"41462",18,8,1
"41472",30,6,1
"41474",8,5,1
"41477",26,6,1
"41479",32,5,1
"41481",24,6,1
"41489",22,5,1
"41493",15,7,1
"41499",29,5,1
"41500",30,5,1
"41506",11,7,1
"41507",32,6,1
"41518",32,7,1
"41524",25,6,1
"41529",31,7,1
"41536",32,5,1
"41537",33,8,1
"41539",32,7,1
"41551",12,5,1
"41553",23,7,1
"41573",22,6,1
"41575",35,8,1
"41577",27,5,1
"41581",33,7,1
"41584",24,5,1
"41586",27,7,1
"41589",24,4,1
"41590",32,5,1
"41593",33,7,1
"41596",29,4,1
"41606",5,4,1
"41616",31,6,1
"41630",31,6,1
"41639",32,6,1
"41646",32,6,1
"41648",21,7,1
"41651",32,7,1
"41654",33,6,1
"41655",31,7,1
"41662",31,6,1
"41665",33,7,1
"41674",36,11,1
"41678",30,4,1
"41687",32,7,1
"41689",35,8,1
"41691",29,4,1
"41692",20,7,1
"41696",15,4,1
"41698",28,7,1
"41709",4,4,1
"41726",31,5,1
"41732",26,5,1
"41733",32,5,1
"41734",33,6,1
"41735",27,5,1
"41736",33,6,1
"41744",25,5,1
"41747",13,5,1
"41748",37,10,1
"41752",33,6,1
"41778",30,6,1
"41783",33,6,1
"41792",29,6,1
"41794",30,6,1
"41800",33,6,1
"41808",33,6,1
"41810",29,6,1
"41812",12,4,1
"41817",35,11,1
"41821",19,9,1
"41822",36,9,1
"41823",31,8,1
